,n_cells,mt,ERCC,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts,imp_sumup,imp_sumup_norm,MoransI
ING5,777,False,False,777,0.019475818,98.12481899797277,807.0,2.5162463,0.034420107,0.0026889971773804
KDM5D,692,False,False,692,0.017183125,98.32995462882518,712.0,2.515955,0.034416124,-0.0001371616299994
LCP1,560,False,False,560,0.013900956,98.64851819673713,576.0,2.5139465,0.034388646,0.0030453245839415
ACADS,776,False,False,776,0.019234482,98.12723235833575,797.0,2.513241,0.034378998,0.005021898436469
AGO3,710,False,False,710,0.017714065,98.28651414229172,734.0,2.5122008,0.034364767,0.0005277556958747
ZMPSTE24,779,False,False,779,0.019113814,98.11999227724684,792.0,2.5107129,0.034344416,9.464705769339e-06
CACNG7,627,False,False,627,0.015373105,98.48682305241819,637.0,2.5090103,0.034321126,0.0022737511740757
RFT1,624,False,False,624,0.0153972395,98.4940631335071,638.0,2.508493,0.034314048,0.0008591696396608
TBC1D4,479,False,False,479,0.012211603,98.84400038613765,506.0,2.5079722,0.03430692,0.0032036433272159
SLC30A1,576,False,False,576,0.01433536,98.60990443092963,594.0,2.5077393,0.03430374,0.002263262046422
AP2A1,791,False,False,791,0.019524086,98.0910319528912,809.0,2.5069017,0.034292284,0.0014411427983908
PYROXD1,757,False,False,757,0.018775944,98.17308620523217,778.0,2.5064783,0.03428649,0.0024050251763584
BRE,790,False,False,790,0.019813688,98.09344531325418,821.0,2.505146,0.034268264,0.0033559162619204
CCDC167,695,False,False,695,0.017086592,98.32271454773627,708.0,2.5034807,0.034245484,0.0008079058059532
MSI1,699,False,False,699,0.017593397,98.3130611062844,729.0,2.5007303,0.034207862,0.0208860222835774
NINJ1,626,False,False,626,0.015493774,98.48923641278115,642.0,2.4982133,0.03417343,0.0056185016882479
GDPD1,741,False,False,741,0.018775944,98.21169997103968,778.0,2.4974432,0.034162898,0.0080999253628864
DMTN,848,False,False,848,0.022492519,97.95347041220195,932.0,2.497178,0.03415927,0.0748337800016863
SERTAD1,688,False,False,688,0.01701419,98.33960807027705,705.0,2.4970353,0.034157313,0.0009028487618832
ZC3HAV1,691,False,False,691,0.017786466,98.33236798918814,737.0,2.4961665,0.03414543,0.0390097787737501
CACNA1A,529,False,False,529,0.013080413,98.72333236798919,542.0,2.4943323,0.03412034,0.0034267636818196
MED27,680,False,False,680,0.016917655,98.35891495318081,701.0,2.4942648,0.034119416,0.0001555683859791
IKBKG,712,False,False,712,0.0178106,98.28168742156579,738.0,2.494001,0.03411581,0.0008102843594612
CHD1L,714,False,False,714,0.017834732,98.27686070083985,739.0,2.4914515,0.034080934,0.0028505662779936
ZDHHC15,722,False,False,722,0.018027801,98.2575538179361,747.0,2.4905689,0.034068864,0.0015186045867476
TMEM178,259,False,False,259,0.006516073,99.37493966599092,270.0,2.4904783,0.03406762,0.016900703945858
HCFC1R1,563,False,False,563,0.0138526885,98.64127811564822,574.0,2.4893377,0.03405202,4.414234814936744e-06
DOS,597,False,False,597,0.014745632,98.55922386330727,611.0,2.489171,0.03404974,0.0025036428732991
MRPS33,735,False,False,735,0.018100202,98.22618013321748,750.0,2.4890597,0.03404822,0.0006526870785605
SNAPC4,705,False,False,705,0.017520996,98.29858094410658,726.0,2.4878972,0.03403231,0.0003179198621681
ACOT9,699,False,False,699,0.017352061,98.3130611062844,719.0,2.4863255,0.034010816,0.0029726650451621
ELK1,680,False,False,680,0.016869389,98.35891495318081,699.0,2.4861639,0.034008604,-0.0001637317988904
KANSL1L,760,False,False,760,0.018872477,98.16584612414326,782.0,2.4855466,0.034000162,0.0026575442769057
MIEF1,690,False,False,690,0.017062457,98.33478134955112,707.0,2.4833922,0.03397069,-0.0005824815154486
ZFP329,876,False,False,876,0.021937445,97.88589632203882,909.0,2.4827068,0.033961315,0.0013621197754045
DPY19L4,696,False,False,696,0.01720726,98.32030118737329,713.0,2.4821181,0.033953264,-9.25375119394883e-05
SLX1B,623,False,False,623,0.015324838,98.49647649387006,635.0,2.4815001,0.033944808,0.0011979396991344
PALB2,643,False,False,643,0.015783377,98.44820928661068,654.0,2.4808364,0.03393573,0.0019213436292278
DGKA,421,False,False,421,0.010401583,98.98397528718988,431.0,2.4807754,0.033934895,0.0035869477787851
PEX26,556,False,False,556,0.013949223,98.65817163818902,578.0,2.4803066,0.03392848,0.0003889782522325
LOXL3,496,False,False,496,0.012356405,98.80297325996717,512.0,2.4784067,0.033902492,0.0072111771379754
ADAMTS20,423,False,False,423,0.010473984,98.97914856646395,434.0,2.4777317,0.03389326,0.0106822321417098
WDYHV1,813,False,False,813,0.020272227,98.03793802490588,840.0,2.477002,0.033883277,0.0012077887507224
HMOX1,532,False,False,532,0.013225215,98.71609228690028,548.0,2.4769864,0.033883065,0.0084693389713547
SLC14A1,353,False,False,353,0.009001834,99.1480837918718,373.0,2.4762108,0.033872455,0.0237761425393674
DUSP10,317,False,False,317,0.007746887,99.23496476493871,321.0,2.4759533,0.033868935,0.0086139917655508
CBX3,556,False,False,556,0.013707886,98.65817163818902,568.0,2.474126,0.033843935,0.0001716694741854
MASP1,376,False,False,376,0.009339704,99.09257650352352,387.0,2.4731493,0.033830576,0.0154755096561839
CADPS2,155,False,False,155,0.0044405833,99.62592914373974,184.0,2.4724252,0.03382067,0.0043070280629371
ZFP518A,744,False,False,744,0.018631142,98.20445988995077,772.0,2.4705393,0.033794872,0.0001309463860634
VAV2,618,False,False,618,0.015276571,98.50854329568492,633.0,2.4682064,0.03376296,0.0008081899624589
FGF9,442,False,False,442,0.011270393,98.93329471956753,467.0,2.466008,0.03373289,0.0154344753390358
SUCLG2,770,False,False,770,0.01908968,98.14171252051355,791.0,2.4656248,0.033727646,0.0013235767215938
AI846148,910,False,False,910,0.022395983,97.80384206969785,928.0,2.465215,0.033722043,0.0012489692799921
TET1,675,False,False,675,0.016700454,98.37098175499565,692.0,2.4651275,0.033720843,0.0024427919579163
FOXJ3,722,False,False,722,0.017907133,98.2575538179361,742.0,2.4640646,0.033706304,-0.0003718923465137
CAR11,434,False,False,434,0.010787721,98.95260160247128,447.0,2.4637442,0.033701923,0.0133328352811211
SUPT4A,781,False,False,781,0.019234482,98.1151655565209,797.0,2.4634297,0.033697624,0.002770908696947
SMIM1,1047,False,False,1047,0.02818805,97.47321169997105,1168.0,2.4622948,0.0336821,0.1089211795518747
PLGRKT,774,False,False,774,0.019137947,98.13205907906169,793.0,2.4615138,0.033671413,0.0011769558348199
RECK,726,False,False,726,0.018051935,98.24790037648422,748.0,2.4614,0.03366986,0.0026621084929275
DSTYK,590,False,False,590,0.014673231,98.57611738584805,608.0,2.4589539,0.033636395,0.0018947927158204
5930412G12RIK,466,False,False,466,0.011535862,98.87537407085625,478.0,2.4578874,0.033621807,0.009345465658432
ALG8,506,False,False,506,0.012597742,98.77883965633748,522.0,2.4577618,0.03362009,0.0002518580170784
GALNT7,804,False,False,804,0.02015156,98.0596582681726,835.0,2.4571588,0.033611838,0.0035828930911019
EDIL3,360,False,False,360,0.008953567,99.13119026933101,371.0,2.4558403,0.033593807,0.0095553302095224
DENND5B,851,False,False,851,0.021285838,97.94623033111304,882.0,2.454778,0.03357927,0.0014147846291414
VPS45,655,False,False,655,0.016217781,98.41924896225504,672.0,2.4543607,0.033573564,0.0012266215031358
CSGALNACT1,325,False,False,325,0.008229559,99.21565788203495,341.0,2.453046,0.033555582,0.0278214440738637
PCBD1,916,False,False,916,0.024061203,97.78936190752003,997.0,2.4527702,0.03355181,0.0681010580843378
EPOR,878,False,False,878,0.023457862,97.88106960131286,972.0,2.4512098,0.033530466,0.099189261499623
PAPD5,630,False,False,630,0.015759243,98.47958297132928,653.0,2.450966,0.033527125,0.0001282839609934
SDHAF3,768,False,False,768,0.018993147,98.14653924123951,787.0,2.4491599,0.033502422,9.70122268517916e-05
IKZF2,412,False,False,412,0.010280916,99.0056955304566,426.0,2.448125,0.033488266,0.0077254979871472
FAM58B,683,False,False,683,0.016869389,98.3516748720919,699.0,2.4467673,0.033469692,0.0010654182654374
KCNN4,841,False,False,841,0.022661453,97.97036393474274,939.0,2.4443967,0.033437263,0.1041546694182329
HPS4,672,False,False,672,0.016531518,98.37822183608456,685.0,2.4439545,0.033431213,0.0007588171197842
SLC35E2,680,False,False,680,0.016869389,98.35891495318081,699.0,2.4427183,0.033414308,0.0018667869989027
EFR3B,647,False,False,647,0.016290182,98.4385558451588,675.0,2.442098,0.03340582,0.0039985737573329
ZFP280C,634,False,False,634,0.015590308,98.4699295298774,646.0,2.4417465,0.033401016,0.0010437099856642
SHF,562,False,False,562,0.013876822,98.6436914760112,575.0,2.4409547,0.03339018,0.0016223246799026
ASB13,553,False,False,553,0.013683753,98.66541171927791,567.0,2.4401412,0.033379056,0.0028817601524247
ARHGEF11,610,False,False,610,0.015035235,98.52785017858866,623.0,2.4392812,0.033367287,0.0015707281702223
EFNA1,552,False,False,552,0.0137802875,98.66782507964089,571.0,2.4389162,0.033362295,0.0049988879257126
ANAPC10,780,False,False,780,0.019162081,98.11757891688387,794.0,2.438345,0.033354484,0.0005495509786082
ICA1,481,False,False,481,0.012018534,98.83917366541172,498.0,2.4371068,0.033337545,0.0036581798143239
ZSWIM4,606,False,False,606,0.01513177,98.53750362004054,627.0,2.436928,0.0333351,0.0013306462010666
ZFP865,697,False,False,697,0.017496863,98.31788782701032,725.0,2.4360676,0.03332333,0.0015410117418124
MORF4L1,618,False,False,618,0.015421373,98.50854329568492,639.0,2.4356658,0.033317834,0.0008213262464407
CBX4,659,False,False,659,0.01641085,98.40959552080317,680.0,2.4352076,0.033311564,0.0021351860057793
IPMK,678,False,False,678,0.017086592,98.36374167390674,708.0,2.4350321,0.033309165,0.0017373589759425
NIPA1,727,False,False,727,0.01834154,98.24548701612125,760.0,2.434401,0.033300534,0.0033260791771958
LIG4,647,False,False,647,0.016169515,98.4385558451588,670.0,2.4333336,0.03328593,0.0012478142763064
SRRD,706,False,False,706,0.017496863,98.29616758374361,725.0,2.432369,0.033272736,0.0007161482626183
GNPDA2,764,False,False,764,0.019186215,98.15619268269138,795.0,2.432335,0.03327227,0.0007116566503792
CALB1,123,False,False,123,0.0033304372,99.70315667535476,138.0,2.4321976,0.033270393,0.0565988079419784
FTSJ2,624,False,False,624,0.015493774,98.4940631335071,642.0,2.4318433,0.033265542,0.0002065066924816
CSRNP2,586,False,False,586,0.014552563,98.58577082729994,603.0,2.4312015,0.033256765,0.0018002043615321
SAMD8,800,False,False,800,0.020030892,98.06931170962449,830.0,2.4302924,0.03324433,0.0028054897036194
TCN2,716,False,False,716,0.017955402,98.27203398011392,744.0,2.4282622,0.03321656,0.0003692498099431
GOLGA7,757,False,False,757,0.018631142,98.17308620523217,772.0,2.426548,0.03319311,-0.0005405459032939
ZBTB43,659,False,False,659,0.016386718,98.40959552080317,679.0,2.425405,0.033177476,0.0005323572522848
MID1IP1,722,False,False,722,0.018003669,98.2575538179361,746.0,2.4253676,0.033176962,0.0082188185053905
HEATR1,676,False,False,676,0.016652187,98.36856839463269,690.0,2.4250977,0.033173274,0.0028808121242757
ERMARD,522,False,False,522,0.012742543,98.74022589052997,528.0,2.4235108,0.033151567,0.0002789916954962
ZFP777,697,False,False,697,0.017255526,98.31788782701032,715.0,2.422053,0.033131626,-0.0004637622872483
MCRS1,708,False,False,708,0.017400328,98.29134086301767,721.0,2.4207199,0.03311339,0.0013152052971363
TINF2,727,False,False,727,0.017979534,98.24548701612125,745.0,2.4192822,0.03309372,0.0022559417124767
SPATA6,651,False,False,651,0.016169515,98.42890240370691,670.0,2.4184475,0.033082303,0.0028507580416146
DPM3,786,False,False,786,0.019331016,98.10309875470605,801.0,2.4176936,0.03307199,0.0005236890017097
MTERF3,724,False,False,724,0.017714065,98.25272709721015,734.0,2.4176114,0.033070866,-7.196513175746481e-05
PLEKHG1,678,False,False,678,0.017183125,98.36374167390674,712.0,2.4170713,0.03306348,0.0108913798838792
ITFG2,714,False,False,714,0.017689932,98.27686070083985,733.0,2.4139035,0.033020142,0.0003203740281892
TTC7B,574,False,False,574,0.014166425,98.61473115165556,587.0,2.413178,0.03301022,0.00089704960815
ELOVL4,490,False,False,490,0.012332272,98.817453422145,511.0,2.412552,0.033001658,0.0041465980572648
NRXN1,388,False,False,388,0.009581041,99.06361617916787,397.0,2.4123533,0.032998938,0.0138754780577518
NPHP3,636,False,False,636,0.015710976,98.46510280915146,651.0,2.4120593,0.03299492,0.0014192176057406
COQ3,671,False,False,671,0.016724586,98.38063519644753,693.0,2.411831,0.032991793,0.0003266209735026
PHLDB1,819,False,False,819,0.020199826,98.02345786272807,837.0,2.4112246,0.032983497,0.004743702154167
HLCS,744,False,False,744,0.018703543,98.20445988995077,775.0,2.4109437,0.032979656,0.0031757186532362
DZIP1L,616,False,False,616,0.0153972395,98.51337001641085,638.0,2.4106512,0.032975655,0.0011879418448874
HLF,326,False,False,326,0.008133024,99.21324452167197,337.0,2.4099972,0.03296671,0.0101451796583265
RUSC1,646,False,False,646,0.016097113,98.44096920552177,667.0,2.4086874,0.032948792,0.0044443426192081
SIRPA,658,False,False,658,0.016121248,98.41200888116613,668.0,2.4085183,0.03294648,0.0011602915475949
SIAH1B,570,False,False,570,0.013973356,98.62438459310744,579.0,2.408329,0.032943893,9.631974741125876e-05
FBXO7,735,False,False,735,0.01822087,98.22618013321748,755.0,2.4081733,0.03294176,0.0114399134743212
ADAR,822,False,False,822,0.020537697,98.01621778163916,851.0,2.405141,0.032900285,0.0006584620286786
PTGES2,812,False,False,812,0.020320494,98.04035138526885,842.0,2.4032028,0.03287377,0.0024032524768954
NGLY1,783,False,False,783,0.019306883,98.11033883579496,800.0,2.4030352,0.032871474,-0.0004499504243417
IDNK,716,False,False,716,0.017883,98.27203398011392,741.0,2.4024289,0.03286318,0.0002301914923076
PMS2,800,False,False,800,0.01995849,98.06931170962449,827.0,2.4012887,0.032847587,0.0003456699706498
TRMT11,673,False,False,673,0.016652187,98.3758084757216,690.0,2.401187,0.032846194,0.0017136292104786
JAKMIP2,437,False,False,437,0.011222126,98.94536152138237,465.0,2.4002874,0.032833885,0.011183200074312
CDYL,701,False,False,701,0.017231394,98.30823438555845,714.0,2.4001925,0.032832593,0.0011463791191929
TEX15,487,False,False,487,0.012259871,98.8246935032339,508.0,2.398757,0.03281295,0.0047645095500373
ATXN3,560,False,False,560,0.0137802875,98.64851819673713,571.0,2.39763,0.032797534,0.000835332932679
IRS4,102,False,False,102,0.0025822956,99.75383724297711,107.0,2.3975387,0.03279629,0.0254712889339929
SETD6,721,False,False,721,0.018051935,98.25996717829906,748.0,2.3973706,0.032793988,0.00403752037776
ZFP790,626,False,False,626,0.015517907,98.48923641278115,643.0,2.3964121,0.03278088,0.0013268340871312
SNX30,703,False,False,703,0.017352061,98.3034076648325,719.0,2.3953645,0.032766547,0.0007036039269683
TMEM218,654,False,False,654,0.016531518,98.421662322618,685.0,2.3947246,0.032757796,0.0013711533838409
ENOX1,585,False,False,585,0.014456028,98.5881841876629,599.0,2.3945782,0.03275579,0.004293990723863
CDC14A,613,False,False,613,0.015324838,98.52061009749976,635.0,2.393981,0.03274762,0.0011774830269057
ATOH8,582,False,False,582,0.014576697,98.59542426875181,604.0,2.3939548,0.03274726,0.0084040062269301
LIN54,711,False,False,711,0.017738199,98.28410078192876,735.0,2.3934436,0.03274027,0.0015804921631735
E130012A19RIK,534,False,False,534,0.013225215,98.71126556617435,548.0,2.3933482,0.032738965,0.0033379283298948
MFN2,801,False,False,801,0.019837823,98.0668983492615,822.0,2.3907719,0.032703724,-0.0002174805718829
COX18,830,False,False,830,0.020779032,97.99691089873541,861.0,2.387138,0.032654013,0.0001474443130259
CEP19,670,False,False,670,0.016845256,98.38304855681051,698.0,2.3864584,0.03264472,0.0015607693564751
FGG,1125,False,False,1125,0.032194227,97.28496959165943,1334.0,2.3862884,0.032642394,0.1743664381185937
ZC4H2,655,False,False,655,0.016217781,98.41924896225504,672.0,2.384074,0.0326121,0.0010056499478467
NPRL3,663,False,False,663,0.016555652,98.39994207935129,686.0,2.383026,0.032597765,0.0008732410804052
ZBTB44,776,False,False,776,0.019258616,98.12723235833575,798.0,2.3817954,0.032580934,0.00158635033417
GM11974,800,False,False,800,0.020030892,98.06931170962449,830.0,2.380519,0.03256347,0.0041418913461564
3110009E18RIK,448,False,False,448,0.011029057,98.91881455738971,457.0,2.3779612,0.032528486,0.00020468446262
GORASP1,548,False,False,548,0.013466551,98.67747852109277,558.0,2.3765697,0.03250945,0.0009380180812467
NUDT13,594,False,False,594,0.014842167,98.56646394439618,615.0,2.3752003,0.032490715,0.0005474345196548
ABHD13,816,False,False,816,0.02015156,98.03069794381697,835.0,2.3747482,0.032484535,0.0003788946140005
TYRO3,700,False,False,700,0.017231394,98.31064774592141,714.0,2.373311,0.032464877,0.0036514470951848
ZFP943,637,False,False,637,0.015904045,98.4626894487885,659.0,2.3728359,0.032458376,0.0009204119961047
NDST3,213,False,False,213,0.005598996,99.48595424268751,232.0,2.3719912,0.03244682,0.0067156722862827
FAM126B,535,False,False,535,0.013418283,98.70885220581137,556.0,2.3716822,0.032442592,0.0001924080884438
TCEAL3,658,False,False,658,0.016434984,98.41200888116613,681.0,2.3706954,0.032429095,0.0103861460467097
PTER,515,False,False,515,0.012959745,98.75711941307075,537.0,2.3705485,0.032427084,0.004900446215929
LRRC8D,573,False,False,573,0.014142292,98.61714451201854,586.0,2.3673742,0.032383665,0.0042431255141545
KDSR,551,False,False,551,0.013683753,98.67023844000387,567.0,2.3673437,0.03238325,0.0018326183116112
RPS18,822,False,False,822,0.020513562,98.01621778163916,850.0,2.3666961,0.03237439,0.0018832741482151
CHAC2,657,False,False,657,0.016917655,98.41442224152911,701.0,2.3661897,0.03236746,0.0423920908301217
MBNL3,466,False,False,466,0.011535862,98.87537407085625,478.0,2.3655615,0.03235887,0.0029865893666803
ZFP688,709,False,False,709,0.017883,98.2889275026547,741.0,2.3649805,0.03235092,0.0009894846433908
TMEM8B,699,False,False,699,0.01754513,98.3130611062844,727.0,2.3644261,0.03234334,0.002448887880572
CTTNBP2,594,False,False,594,0.014890433,98.56646394439618,617.0,2.3641503,0.032339565,0.0086162472174388
TGDS,530,False,False,530,0.012983879,98.72091900762622,538.0,2.364108,0.032338988,0.001745808981688
PODXL2,754,False,False,754,0.01855874,98.18032628632108,769.0,2.3640473,0.032338154,0.00379742668515
GPATCH2,788,False,False,788,0.019837823,98.09827203398012,822.0,2.363586,0.032331847,0.0012147624490647
