,n_cells,mt,ERCC,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts,MoransI_Sc,MoransI_My,MoransI_Ept,MoransI_PEL,MoransI_LM,MoransI_Ml,MoransI_IO
ACTR5,485,False,False,485,0.011994401,98.82952022395985,497.0,-0.0004018011079265546,0.007076713391320031,0.005985803356373108,-2.0,0.008994053581039711,-0.017934579481377187,-0.040678558160444495
ACTR6,603,False,False,603,0.015035235,98.54474370112946,623.0,0.0027484922712243884,-0.00844387817935661,0.018348175121213842,-0.012454545265369541,-0.022028227268371715,-2.0,-0.02682641211550849
ACTR8,1615,False,False,1615,0.040737525,96.10242301380441,1688.0,-6.909905376772359e-05,-0.011110571201782857,0.0024294746429722102,-0.014102158496090303,-0.006043630943277236,0.027367922154116906,-0.04478831237731504
ACTRT3,3,False,False,3,7.240081e-05,99.99275991891109,3.0,3.870140507247652e-05,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
ACVR1,1361,False,False,1361,0.034800656,96.71541654599865,1442.0,0.0008510661523613029,0.0021524973366246983,-0.007136145041450173,0.005001447080452049,-0.011208810510659797,-0.019817909694098503,-0.02562139562370986
ACVR1B,502,False,False,502,0.012332272,98.78849309778937,511.0,0.003744944443697419,0.0076904070943467845,-0.0008697205703809023,-0.008911344244182764,-0.006559115327887943,-0.032584563221287326,-0.0222031563475174
ACVR1C,15,False,False,15,0.00041027126,99.96379959455545,17.0,-0.000991274687965739,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
ACVR2A,861,False,False,861,0.021334106,97.92209672748335,884.0,0.008595967694635432,0.0030275191464061327,-0.0089952358056744,0.0028577556516935767,0.016756762022899836,-0.0021905137709518955,-0.021523313775505468
ACVR2B,409,False,False,409,0.0099913115,99.01293561154552,414.0,0.004189718941603177,-0.003933578712163694,-0.013497583750018556,-2.0,-2.0,-0.030345130639773392,0.0057073692729821225
ACVRL1,415,False,False,415,0.010329182,98.9984554493677,428.0,-0.0002783460279138071,-0.004491923053202822,-2.0,-0.0044456092880313085,-0.001121065750492334,-0.02196739371371138,-2.0
ACY1,1726,False,False,1726,0.043778356,95.83454001351481,1814.0,-0.001804289843046356,-0.0016360944466705146,-0.016583889646335156,-0.0076403880877092085,-0.020962432603236724,-0.012895578401974465,-0.010882317019357202
ACY3,156,False,False,156,0.0038855101,99.62351578337677,161.0,0.006638845742215273,-0.004308714112488255,-0.0005441561902487175,0.0032751493291962594,-2.0,-2.0,-0.01791782956451074
ACYP1,540,False,False,540,0.013297616,98.69678540399653,551.0,0.005708903248393962,-0.004591264549869117,0.016738560245825346,-0.002805457026265678,-0.01010688245559016,-2.0,-0.03591932314849
ACYP2,344,False,False,344,0.008446761,99.16980403513853,350.0,-0.0026774292748933236,-0.005591616172886443,-0.003181175488090128,-0.008497890839827882,-0.009421392777612272,-2.0,-0.008374765972313467
ADA,279,False,False,279,0.006878077,99.32667245873154,285.0,-0.0018630049218476283,-0.00610593873433654,0.002142574066944858,-0.004283531992924451,0.0025111813540612767,-2.0,-0.01401303567986783
ADAD1,112,False,False,112,0.0027270971,99.72970363934742,113.0,0.019210483765232687,-0.002541186737146122,0.00043190091416133564,-2.0,-2.0,-2.0,-2.0
ADAD2,8,False,False,8,0.00019306883,99.98069311709624,8.0,9.5544011570374e-05,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
ADAL,399,False,False,399,0.009774109,99.03706921517521,405.0,-0.0054237216524356474,0.0018785455498863239,-0.007556173084639649,0.001038015527544211,-0.007275588098617781,-0.025291220964140833,0.034007647143684636
ADAM10,3671,False,False,3671,0.09643788,91.14055410753934,3996.0,-0.003364230499524794,-0.0028786637517285584,0.005514213232998562,-0.01716248669868308,-0.0005759873314338679,0.06750637298546373,-0.04387294433136017
ADAM11,284,False,False,284,0.0069022104,99.31460565691668,286.0,-0.0031893402135140213,0.0011619688935715837,-0.005430286369422784,-2.0,-0.005305184817332903,-2.0,-0.006204827965614976
ADAM12,409,False,False,409,0.010039579,99.01293561154552,416.0,0.0034455514495376166,-0.001985939580674445,-0.0012991523964559276,-2.0,-0.008392940297114907,-2.0,-2.0
ADAM15,682,False,False,682,0.016796988,98.35408823245487,696.0,0.0007746199066510817,-0.002236101464127067,-0.008219304627584972,0.00030404466241986994,0.013406428264947323,-0.018550029512266072,-2.0
ADAM17,1725,False,False,1725,0.04401969,95.83695337387779,1824.0,-0.003292309400975293,-0.004676238024620395,-0.010826771324110472,-0.0014194511904087289,0.04320930674882835,0.015791190231395108,-0.022192618513375523
ADAM18,5,False,False,5,0.00012066802,99.98793319818515,5.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
ADAM19,1208,False,False,1208,0.030722078,97.08466068153297,1273.0,0.008460653713985355,-0.005189357343551096,-0.0017547195469401356,-0.007971282014719867,-0.0005959778318531086,-0.01358767121232717,-0.01346765315534737
ADAM1A,131,False,False,131,0.0032339029,99.68384979245101,134.0,0.001913254960094343,0.0002489901365518481,-0.001512603465591037,-2.0,-0.008806452292827917,-2.0,-0.03863459423863791
ADAM2,11,False,False,11,0.00026546963,99.97345303600733,11.0,-0.00017542645527550969,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
ADAM21,5,False,False,5,0.00012066802,99.98793319818515,5.0,-0.0003884770682795235,0.00024591752632693154,-0.001693287862853696,-2.0,-2.0,-2.0,-2.0
ADAM22,365,False,False,365,0.009122502,99.11912346751618,378.0,0.0037694745034327955,-0.00036078439631918554,0.0026852383482370472,-2.0,0.0005335503288336358,-0.019680350876100334,-2.0
ADAM23,293,False,False,293,0.0072642146,99.29288541364997,301.0,-0.0018916904228351162,-0.006208667624544922,-0.0038990166606009406,-2.0,0.01300337686139261,-2.0,-0.01970871106546917
ADAM28,8,False,False,8,0.00019306883,99.98069311709624,8.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
ADAM29,3,False,False,3,7.240081e-05,99.99275991891109,3.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
ADAM3,3,False,False,3,7.240081e-05,99.99275991891109,3.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
ADAM32,44,False,False,44,0.0011101458,99.89381214402935,46.0,-0.0006268100079165262,-0.0019379293553904232,-2.0,-2.0,-2.0,-2.0,-2.0
ADAM33,539,False,False,539,0.013804421,98.6991987643595,572.0,0.004998416286844268,0.0016359526190609572,-0.00025242760163661444,-0.0054013080904574545,-2.0,-2.0,-2.0
ADAM34,11,False,False,11,0.00028960325,99.97345303600733,12.0,-0.00017339097396579622,-2.0,-0.003004455685559963,-2.0,-2.0,-2.0,-2.0
ADAM4,17,False,False,17,0.00041027126,99.95897287382952,17.0,-0.00017525783102405174,-2.0,-0.00252810690159446,-2.0,-2.0,-2.0,-2.0
ADAM5,27,False,False,27,0.0006516073,99.93483927019983,27.0,-0.0007367340079533984,-2.0,0.0003998110376311725,-2.0,-2.0,-2.0,-2.0
ADAM7,3,False,False,3,7.240081e-05,99.99275991891109,3.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
ADAM8,132,False,False,132,0.0032580364,99.68143643208805,135.0,0.0038442487232457803,0.02515780983349109,8.380562693171936e-05,-2.0,-0.006659748021379058,-0.014332558886355967,-2.0
ADAM9,518,False,False,518,0.01286321,98.74987933198184,533.0,0.009666910463085971,-0.008344485001050882,-0.01558765024651388,-0.003280746602045101,-0.0019853695134795365,0.0005517254488665824,-0.006409067201087748
ADAMTS1,2308,False,False,2308,0.061395887,94.42996428226664,2544.0,0.04087940633124166,0.05645140935404964,-0.010391061104894206,-0.010067242515890154,-0.021820283935311414,-0.01804843954809621,-0.026323653153316844
ADAMTS10,1663,False,False,1663,0.042161405,95.98658171638189,1747.0,-0.0032785112029736,-0.008295080041583691,0.017194136620234855,0.002163163032012672,-0.008677930819619217,-0.05031205798852067,-0.0007036645975385167
ADAMTS12,143,False,False,143,0.003595907,99.65488946809538,149.0,0.00877778645612328,-0.0017192946750779904,-0.0026127256905000428,-2.0,-2.0,-2.0,-2.0
ADAMTS13,8,False,False,8,0.00019306883,99.98069311709624,8.0,-0.00013993033111633487,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
ADAMTS14,156,False,False,156,0.0038131094,99.62351578337677,158.0,0.0008988026545908221,-0.005828139836237404,0.00014948899623635882,-0.0038304854938424246,-2.0,-2.0,-2.0
ADAMTS15,933,False,False,933,0.024085337,97.74833478134956,998.0,0.061998106088602185,0.031031755884118193,-0.005103781034604033,-0.006398193387657358,0.0009104568454083986,-2.0,-2.0
ADAMTS16,94,False,False,94,0.0024133604,99.77314412588088,100.0,8.059579758685176e-05,0.022410524927757976,-0.0023918969545173724,-0.005366845754722747,-2.0,-2.0,-2.0
ADAMTS17,786,False,False,786,0.019861955,98.10309875470605,823.0,0.008950942768355348,0.012858722826787598,0.01423141926160622,-2.0,-0.020119424249218365,-0.021084055524281692,-0.01791782956451074
ADAMTS18,380,False,False,380,0.010329182,99.08292306207163,428.0,0.006602185821908556,-2.0,0.0021348222584557067,-2.0,-0.010507161790517161,-2.0,-2.0
ADAMTS19,512,False,False,512,0.012766676,98.76435949415966,529.0,0.008036660845719037,-0.0012096195198617859,-0.007068767397043514,-0.011348614893211982,-0.008635752438394671,-0.004916196007554943,-0.012365090371468997
ADAMTS2,631,False,False,631,0.01587991,98.47716961096631,658.0,0.012889118123296725,-0.0007847725173358984,0.0405967574263564,-0.0063890685124277785,-0.007948494044592315,-2.0,-2.0
ADAMTS20,423,False,False,423,0.010473984,98.97914856646395,434.0,0.013285310693490789,-0.00807890818738287,0.0004713930963905175,-2.0,-0.010725215721075152,0.002218716571732765,-2.0
ADAMTS3,122,False,False,122,0.002992567,99.70557003571774,124.0,-0.004297087219967779,-0.00019088597161283136,-2.0,-0.001383831224311628,-0.008735666915584289,-2.0,-2.0
ADAMTS4,370,False,False,370,0.009098369,99.10705666570132,377.0,0.04081905159234369,0.020147736670536907,-2.0,-0.00148441909152511,-2.0,0.012726347897704502,-2.0
ADAMTS5,804,False,False,804,0.020803167,98.0596582681726,862.0,0.04747965332643638,0.003046270013529466,-0.0010118425872536999,-2.0,0.038056701192406596,-2.0,-0.01970871106546917
ADAMTS6,252,False,False,252,0.006250603,99.3918331885317,259.0,-0.001263523348193743,-0.0016306219595879537,-0.007824984236680729,-0.005588876848355114,-2.0,-2.0,-2.0
ADAMTS7,706,False,False,706,0.017424462,98.29616758374361,722.0,0.005046918488990821,0.020243036643669603,-0.005745470760702427,-0.005473518197615239,-0.004709011425850218,-0.0192544754081774,-0.019916279670413945
ADAMTS8,196,False,False,196,0.0050197896,99.526981368858,208.0,0.16148081164940692,0.011274148456595351,-2.0,-0.0007498958710473103,-0.009057542022320673,-2.0,-2.0
ADAMTS9,1466,False,False,1466,0.037479486,96.46201370788687,1553.0,0.027050202556315885,-0.0016953113202505005,0.004500176451860231,-0.0052348819357742144,-0.0004756255282510581,-0.008829598464345632,-0.015454172020008879
ADAMTSL1,1096,False,False,1096,0.028405251,97.35495704218555,1177.0,0.027557927996160286,0.010621125924473965,0.014105233360008745,-0.01027114587498579,-0.005244602000600724,-0.019460118062811445,-0.005763272805165612
ADAMTSL2,61,False,False,61,0.0015445506,99.85278501785886,64.0,0.0009981533691035954,0.002929263443839539,-2.0,-0.006816677329189401,-0.009421392777612272,-2.0,-2.0
ADAMTSL3,78,False,False,78,0.0019789555,99.81175789168839,82.0,0.027566100428008302,-0.0021154855355325327,-2.0,-2.0,-0.004645089774100881,-2.0,-2.0
ADAMTSL4,25,False,False,25,0.0006033401,99.93966599092576,25.0,-0.0010237506636398025,-2.0,-2.0,-2.0,-0.006350212429808999,-2.0,-2.0
ADAMTSL5,81,False,False,81,0.0020513562,99.80451781059948,85.0,0.00255096008734601,-0.0029396434326407674,-0.008448161530875131,-0.004209389463853926,-2.0,-2.0,-2.0
ADAP1,63,False,False,63,0.001520417,99.84795829713293,63.0,-0.0008118525217097191,-0.0007268076461758003,0.0004417649302621897,-0.0006785625446888296,-2.0,-2.0,-2.0
ADAP2,68,False,False,68,0.0017376195,99.83589149531808,72.0,-0.0014858445746719618,-0.0009557138156924504,-2.0,-0.002065922347607737,-2.0,-2.0,-2.0
ADAP2OS,6,False,False,6,0.00014480163,99.98551983782218,6.0,-0.00035651616433777145,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
ADAR,822,False,False,822,0.020537697,98.01621778163916,851.0,0.00634939135577267,-0.002894646509054753,-0.011098854128639002,-0.007882396874065391,-0.01831750307245052,-0.005345500877449254,-0.014551946049398409
ADARB1,211,False,False,211,0.005116324,99.49078096341346,212.0,-0.0023550968785545066,-0.00015217410784726834,-0.003419448416520417,-2.0,-0.005033001208020763,-0.0019041233544776681,-0.001702722613322791
ADARB2,152,False,False,152,0.0037889758,99.63316922482865,157.0,0.00529412716299871,-0.002633167350130275,-0.0028089390297179463,-2.0,-2.0,-2.0,0.014362451015598876
ADAT1,484,False,False,484,0.011970268,98.83193358432281,496.0,-0.0014436852054222342,-0.002338852128592338,-0.016893926948938272,-0.0016723083785286188,-0.021810648305066356,-0.01981905875883056,-0.010350618090176289
ADAT2,498,False,False,498,0.012404672,98.79814653924124,514.0,-0.0009657937154028139,-0.0036794848092670425,-0.0029807335808142224,-0.006810960386729253,-2.0,-0.022410994110606337,0.04510977986587763
ADAT3,152,False,False,152,0.0037889758,99.63316922482865,157.0,-0.0015597967213847469,-9.036090569557868e-05,-0.006478412248191687,-2.0,-0.007489161641944313,-2.0,-2.0
ADCK1,297,False,False,297,0.007360749,99.2832319721981,305.0,-0.0011003196202863607,-0.0035900340393259502,-0.002103813276813733,-0.00021693453259826278,-2.0,-0.0065494262501995205,-0.03259015986132169
ADCK2,234,False,False,234,0.005719664,99.43527367506516,237.0,0.007902675952111205,-0.0027348391917330836,-0.004877237665737082,-2.0,-0.00833639097072039,-2.0,-0.011650354926950768
ADCK3,117,False,False,117,0.0028477653,99.71763683753258,118.0,-0.0024816910329869884,-0.003067307374816519,-0.007242065707859463,-2.0,-2.0,-0.013357935018512039,-2.0
ADCK4,510,False,False,510,0.012525341,98.76918621488561,519.0,-0.0027435075755205466,-0.004394715783490973,-0.00644574853887718,0.00047552009842665913,-0.0068133995690033144,-2.0,-0.016057457109871012
ADCK5,1146,False,False,1146,0.02867072,97.23428902403707,1188.0,0.005047518000350295,-0.0027637950246847142,0.003296771119356476,-0.01701137081784921,-0.003798834410989594,-0.012580191989694718,0.017869369746853794
ADCY1,230,False,False,230,0.005719664,99.44492711651704,237.0,0.006741168630930316,-0.005236615495830739,0.01221127386542838,-2.0,-2.0,-0.01630702687108328,-2.0
ADCY10,12,False,False,12,0.00028960325,99.97103967564436,12.0,-0.0003452763684759185,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
ADCY2,433,False,False,433,0.010884255,98.95501496283426,451.0,0.010179075139419005,-0.006266203310809403,-0.006808657151579207,-5.285495147829839e-05,-0.00464509022238029,-2.0,-2.0
ADCY3,606,False,False,606,0.015035235,98.53750362004054,623.0,0.0008694551733716283,-0.007529269159877673,0.0054804705039425295,-2.0,-0.022237576899065175,-0.0050244885372419295,0.04491178129289067
ADCY4,1176,False,False,1176,0.029660199,97.16188821314799,1229.0,0.007531594945902391,-0.0001426287555333,0.009256432186816009,0.006417294183239823,-0.018256482905762247,-0.0016009575974931076,-0.0008501510113694814
ADCY5,416,False,False,416,0.010425717,98.99604208900473,432.0,0.014393515336146022,-0.0029768423430393313,-0.007399774656604271,-0.0008191348148739331,-2.0,-3.462331280561961e-05,-2.0
ADCY6,1362,False,False,1362,0.034342118,96.71300318563569,1423.0,-0.0008348997900460274,-0.0047236560705468085,0.013005942436526056,-0.016369457499173533,0.006315698725359285,-0.015969525352007286,-0.038467929002150826
ADCY7,444,False,False,444,0.011342794,98.92846799884158,470.0,0.004632456255742028,0.000378653518065894,-0.004689569468080991,0.011338838173555781,-2.0,-0.0017482324187075816,-2.0
ADCY8,21,False,False,21,0.00050680566,99.94931943237765,21.0,-0.0004877300046685308,-0.0011452026763262536,-0.0028271008038916394,-0.0014761687869580568,-2.0,-2.0,-2.0
ADCY9,184,False,False,184,0.0045371177,99.55594169321364,188.0,-0.0009103199475929515,-0.0029165447142016038,-2.0,-2.0,-0.0037424333326509978,-2.0,-0.0035761765783168522
ADCYAP1,12,False,False,12,0.00031373685,99.97103967564436,13.0,-0.0009071501168419275,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
ADCYAP1R1,87,False,False,87,0.0020996234,99.79003764842166,87.0,0.012687882779191468,-0.0033828294545860515,-0.0029617065175968973,-2.0,-2.0,-2.0,-2.0
ADD1,4452,False,False,4452,0.117216915,89.25571966406024,4857.0,-4.747627490122685e-05,0.0013380782827345004,-0.01776814515333608,-0.012406923645317825,0.01323476255235923,0.0015836947298137026,0.02475522932970932
ADD2,922,False,False,922,0.024350805,97.77488174534221,1009.0,0.0005886449342673883,-0.003997696220351206,0.008818841377070619,0.04245915473239717,-0.011708760748838533,-0.004844820240808955,-0.01861873820624917
ADD3,4132,False,False,4132,0.11065257,90.02799498021045,4585.0,0.02525287684656129,0.01747405154245577,0.0001440350716658034,0.00030866134556531937,0.0009000770355968095,-0.01251625081610638,0.009790842050076807
ADGB,31,False,False,31,0.0007722753,99.92518582874796,32.0,-0.000502361912720719,-0.0009646565365597348,-2.0,-2.0,-2.0,-2.0,-2.0
ADGRA1,3,False,False,3,7.240081e-05,99.99275991891109,3.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
ADGRA2,1562,False,False,1562,0.03938604,96.2303311130418,1632.0,0.0017658313495022026,0.01150097019296367,0.004768703641286495,-0.0070785555209984755,0.016603608017102412,0.02061248937418466,0.0011408209718131253
ADGRA3,3005,False,False,3005,0.07860315,92.74785210927696,3257.0,0.003362653469397756,0.01229191510062771,0.0008821117843336696,-0.0004731428300245195,-0.013660330606095077,-0.032716002742353624,-0.005789491814827678
ADGRB1,49,False,False,49,0.0011825466,99.8817453422145,49.0,-0.0013019969049398298,-0.0005429025501187707,-2.0,-2.0,-2.0,-0.01597270731851195,-0.00341760545989938
ADGRB2,652,False,False,652,0.01587991,98.42648904334396,658.0,-0.0008446635740422478,-0.007515328531494981,-0.01255622857138643,-0.013143966921460776,-0.009603737152031134,-2.0,-2.0
ADGRB3,170,False,False,170,0.0042233807,99.58972873829521,175.0,0.007014115444411996,-0.003967978880517707,0.0009354255560350955,-2.0,-2.0,-2.0,-0.009526566977252538
ADGRD1,26,False,False,26,0.0006998745,99.9372526305628,29.0,-0.0013188506235994118,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
ADGRE1,81,False,False,81,0.0020754898,99.80451781059948,86.0,0.001584945435064111,-0.0012748693983114564,-2.0,-0.00193165541448216,-2.0,-2.0,-2.0
ADGRE5,754,False,False,754,0.018703543,98.18032628632108,775.0,0.006839360097021416,0.0021355571972921325,0.00013752434493251442,-0.014638288132688814,0.023364654712886956,-0.00011597391482974212,-0.00836849224691031
