,I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh
ZIC1,0.2840736381842897,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,2.766115747967625e-05,,0.0,0.02715991230287
PPP3R1,0.28404789890126037,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,2.0360258166940525e-05,,0.0,0.02715991230287
NPY,0.28260056931507643,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,2.598862204756443e-05,,0.0,0.02715991230287
SNCA,0.2825696081889028,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,2.3744294269161164e-05,,0.0,0.02715991230287
RBFOX1,0.2823142726419937,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,2.0132971924275683e-05,,0.0,0.02715991230287
RSPH1,0.2781770064692131,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,2.5639320874359462e-05,,0.0,0.02715991230287
CALML4,0.27514822908390146,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,2.5277733025174995e-05,,0.0,0.02715991230287
LPPR4,0.27223930676605085,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,2.475712371876877e-05,,0.0,0.02715991230287
PTGDS,0.27150079336649235,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,2.41576178733615e-05,,0.0,0.02715991230287
ITPKA,0.27072538667761287,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,2.8497513784080474e-05,,0.0,0.02715991230287
MEF2C,0.27000226256137677,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,2.729926267381441e-05,,0.0,0.02715991230287
FAM131A,0.26931849319461293,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,3.1217326257158276e-05,,0.0,0.02715991230287
GNG8,0.26916694180978984,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,2.9226101993927587e-05,,0.0,0.02715991230287
ENC1,0.26878524349843597,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,2.1614388139547802e-05,,0.0,0.02715991230287
PRKCB,0.2667141802313796,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,2.3862011496337837e-05,,0.0,0.02715991230287
RARRES2,0.2654208535248941,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,2.9029940333357993e-05,,0.0,0.02715991230287
TAC1,0.26510694495628134,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,2.2483188455172316e-05,,0.0,0.02715991230287
VSNL1,0.2639703991706634,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,2.4616873516912587e-05,,0.0,0.02715991230287
SYT1,0.26374849782495663,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,3.0287105465632145e-05,,0.0,0.02715991230287
FTH1,0.26306983144547813,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,2.566089292984146e-05,,0.0,0.02715991230287
CCK,0.26192809470602163,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,2.9038025843898174e-05,,0.0,0.02715991230287
CLDN11,0.26104449586259476,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,1.7449309531577326e-05,,0.0,0.02715991230287
KCNJ13,0.2610119280488934,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,2.7714455121629527e-05,,0.0,0.02715991230287
GRIN2A,0.25969050540500643,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,2.373728043473033e-05,,0.0,0.02715991230287
DKK3,0.256629169010249,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,2.2273291253656574e-05,,0.0,0.02715991230287
MAP1B,0.25605393857770026,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,2.4252842005678754e-05,,0.0,0.02715991230287
NNAT,0.2557561989355789,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,2.020017974331257e-05,,0.0,0.02715991230287
APOD,0.25471678137949816,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,2.2634416619732894e-05,,0.0,0.02715991230287
NCALD,0.25416315613876134,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,2.4411058663987717e-05,,0.0,0.02715991230287
PRKCD,0.2539804776174705,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,2.320442852047537e-05,,0.0,0.02715991230287
SNHG11,0.2524775790943021,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,2.3935821917302017e-05,,0.0,0.02715991230287
ACTA2,0.2521064752673764,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,2.178806887440156e-05,,0.0,0.02715991230287
SYN2,0.2506755861322104,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,2.6238343958865186e-05,,0.0,0.02715991230287
SNCG,0.250351250931336,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,2.8895301047286052e-05,,0.0,0.02715991230287
SOSTDC1,0.2496137669401041,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,2.9882503308616385e-05,,0.0,0.02715991230287
ATP6V1G2,0.24751394704720364,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,2.3443410338736526e-05,,0.0,0.02715991230287
CD74,0.24612160696781535,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,4.639229299259663e-06,,0.0,0.02715991230287
NPTXR,0.24558859907805297,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,2.5476063814125362e-05,,0.0,0.02715991230287
HS3ST4,0.2455847448212206,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,1.9505834510085215e-05,,0.0,0.02715991230287
KCNE2,0.2453002101382392,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,2.4879045257056105e-05,,0.0,0.02715991230287
SYT9,0.24412098168100443,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,1.8226484810909945e-05,,0.0,0.02715991230287
ENPP2,0.24231331936969386,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,2.683958674351451e-05,,0.0,0.02715991230287
EPHA4,0.23952575589339925,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,2.1436128785828247e-05,,0.0,0.02715991230287
CLIC6,0.23727456561593446,0.0,2.1633067873231203e-05,0.0,0.009900990099009901,2.6505185340540493e-05,,0.0,0.02715991230287
