,n_cells,mt,ERCC,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts,imp_sumup,imp_sumup_norm,imp_sumup_Sc,imp_sumup_norm_Sc,imp_sumup_My,imp_sumup_norm_My,imp_sumup_Ept,imp_sumup_norm_Ept
TRAF1,12,False,False,12,0.00028960325,99.97103967564436,12.0,0.0025025727,0.0027590026,0.002966682,0.00019000498,0.011389894,0.0010463335,0.008585947,0.0001299525
TRAF2,792,False,False,792,0.019789554,98.08861859252823,820.0,0.062070806,0.06843099,0.23212077,0.014866475,0.07145321,0.0065640546,1.0253133,0.015518619
TRAF3,842,False,False,842,0.020875568,97.96795057437977,865.0,0.037071854,0.04087048,0.33163425,0.021239944,0.41440722,0.03806955,1.1625899,0.017596368
TRAF3IP1,615,False,False,615,0.0153972395,98.51578337677383,638.0,0.008667862,0.009556028,0.28402007,0.018190432,0.37287635,0.034254313,2.6908245,0.040726945
TRAF3IP2,211,False,False,211,0.005188725,99.49078096341346,215.0,0.0062688505,0.006911198,0.036481857,0.0023365277,0.044990398,0.004133046,0.41536513,0.0062867543
TRAF3IP3,127,False,False,127,0.0031132349,99.69350323390289,129.0,0.0029909248,0.0032973946,0.033579722,0.0021506567,0.9066153,0.08328628,0.23706281,0.0035880613
TRAF4,2253,False,False,2253,0.05693117,94.56269910222994,2359.0,0.08022708,0.08844767,1.1631145,0.07449318,3.7102933,0.34084636,3.794397,0.057430055
TRAF5,627,False,False,627,0.015638575,98.48682305241819,648.0,0.016739702,0.018454961,0.22688015,0.014530833,0.52110404,0.04787126,2.3923905,0.03621
TRAF6,644,False,False,644,0.015976446,98.4457959262477,662.0,0.02278221,0.025116626,0.4573802,0.029293505,0.04177706,0.0038378525,2.1788418,0.032977838
TRAF7,2181,False,False,2181,0.055217683,94.73646104836374,2288.0,0.114162795,0.12586066,1.5387665,0.098552294,0.8737189,0.08026425,3.0492816,0.04615237
TRAFD1,2147,False,False,2147,0.055338353,94.8185153007047,2293.0,0.059549022,0.065650806,0.95418614,0.061112083,0.511671,0.047004696,4.645178,0.07030704
TRAIP,972,False,False,972,0.024230137,97.65421372719373,1004.0,0.03541558,0.039044492,0.61535907,0.039411467,1.0183899,0.09355447,0.90539485,0.013703594
TRAK1,927,False,False,927,0.023144126,97.76281494352736,959.0,0.02391527,0.026365785,0.4449635,0.028498264,0.2826168,0.025962612,5.2994494,0.080209754
TRAK2,1115,False,False,1115,0.028646588,97.30910319528911,1187.0,0.023385635,0.02578188,0.1811002,0.011598796,0.04904197,0.004505244,0.5113275,0.0077391914
TRAM1,2508,False,False,2508,0.06409885,93.94729220967275,2656.0,0.17337774,0.19114316,1.2540221,0.08031547,0.77057815,0.07078922,13.721774,0.20768577
TRAM1L1,611,False,False,611,0.015252437,98.5254368182257,632.0,0.008099633,0.008929576,0.33344668,0.021356026,0.10308973,0.009470345,1.9235003,0.029113118
TRAM2,503,False,False,503,0.012356405,98.78607973742639,512.0,0.023471862,0.025876943,0.28963414,0.018549992,0.32950386,0.030269897,0.52310413,0.007917437
TRANK1,23,False,False,23,0.0005550729,99.9444927116517,23.0,0.002979194,0.0032844618,0.002356563,0.00015092913,0.0016362703,0.00015031609,0.008743524,0.0001323375
TRAP1,2316,False,False,2316,0.05898253,94.41065739936288,2444.0,0.09706533,0.10701128,2.0844986,0.1335044,1.5397338,0.14144774,13.451786,0.20359936
TRAP1A,5,False,False,5,0.00012066802,99.98793319818515,5.0,0.0022317797,0.0024604623,0.0023725522,0.00015195318,0.0016351113,0.00015020961,0.008894119,0.00013461686
TRAPPC1,2857,False,False,2857,0.073559225,93.10502944299644,3048.0,0.09636357,0.10623761,2.6692927,0.1709583,2.7341545,0.2511733,6.265142,0.09482599
TRAPPC10,1103,False,False,1103,0.02765711,97.33806351964476,1146.0,0.031551834,0.034784842,0.51229227,0.03281042,0.1169706,0.010745511,2.8683481,0.04341385
TRAPPC11,1318,False,False,1318,0.033231974,96.81919104160633,1377.0,0.037110932,0.04091356,0.2704634,0.017322177,0.31475475,0.028914968,2.722344,0.041204005
TRAPPC12,798,False,False,798,0.01969302,98.07413843035042,816.0,0.030210061,0.03330558,0.22460562,0.014385157,0.28202528,0.025908273,1.7952175,0.027171494
TRAPPC13,1756,False,False,1756,0.044357564,95.76213920262575,1838.0,0.074037135,0.08162346,1.6711594,0.10703156,0.33257532,0.030552056,2.1815631,0.033019025
TRAPPC2,150,False,False,150,0.0036441742,99.6379959455546,151.0,0.0042317132,0.004665322,0.014817586,0.00094901153,0.007953651,0.00073066266,0.00909102,0.00013759703
TRAPPC2L,1279,False,False,1279,0.031904623,96.91331209576214,1322.0,0.04678066,0.05157411,0.5652676,0.036203295,0.2888411,0.026534408,3.4408934,0.052079607
TRAPPC3,1522,False,False,1522,0.038493097,96.32686552756059,1595.0,0.05836708,0.06434775,1.7359855,0.11118344,0.117575705,0.010801101,8.023215,0.12143529
TRAPPC3L,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,0.002504469,0.0027610932,0.0023151508,0.00014827683,0.0022856065,0.0002099674,0.008749101,0.00013242193
TRAPPC4,2633,False,False,2633,0.068201564,93.64562216430157,2826.0,0.07407391,0.08166401,2.0574112,0.13176955,0.55269146,0.050773043,10.095369,0.15279835
TRAPPC5,1768,False,False,1768,0.04471957,95.73317887827011,1853.0,0.06335702,0.06984899,2.4364443,0.15604523,0.5100474,0.04685554,4.1137843,0.062264137
TRAPPC6A,1330,False,False,1330,0.033111304,96.79023071725071,1372.0,0.060834453,0.06706795,0.72403234,0.046371587,0.110270634,0.010130019,3.21316,0.04863275
TRAPPC6B,735,False,False,735,0.018317405,98.22618013321748,759.0,0.011943293,0.0131670805,0.47623178,0.03050088,0.04703996,0.004321329,1.8227656,0.02758845
TRAPPC8,666,False,False,666,0.016555652,98.39270199826238,686.0,0.012999209,0.014331193,0.21404456,0.013708761,0.10422018,0.009574194,1.8088641,0.027378043
TRAPPC9,975,False,False,975,0.024495607,97.64697364610484,1015.0,0.018726025,0.020644816,0.51786137,0.0331671,0.3252471,0.02987885,1.8948681,0.028679755
TRAT1,19,False,False,19,0.00045853847,99.95414615310358,19.0,0.0026152085,0.0028831798,0.0025747844,0.00016490539,0.0016175904,0.00014860005,0.008572265,0.00012974541
TRBC1,16,False,False,16,0.00041027126,99.96138623419249,17.0,0.0024422836,0.002692536,0.0023981535,0.00015359285,0.0016010633,0.0001470818,0.00864182,0.00013079819
TRBC2,45,False,False,45,0.001158413,99.89139878366638,48.0,0.003105716,0.003423948,0.004729748,0.00030292282,0.011979197,0.0011004698,0.008591059,0.00013002988
TRDC,15,False,False,15,0.00041027126,99.96379959455545,17.0,0.0025182494,0.0027762859,0.0018841416,0.00012067228,0.006128715,0.0005630148,0.008902506,0.00013474378
TRDMT1,256,False,False,256,0.0064195385,99.38217974707983,266.0,0.005584227,0.006156423,0.041249353,0.002641868,0.11892454,0.010925012,0.41354236,0.0062591657
TRDN,193,False,False,193,0.005140458,99.5342214499469,213.0,0.0036068072,0.003976384,0.012806387,0.0008202016,4.3578515,0.40033433,0.06485067,0.0009815467
TREM2,88,False,False,88,0.002123757,99.7876242880587,88.0,0.0033763056,0.003722264,0.01528507,0.0009789522,0.0016220831,0.00014901279,0.008804709,0.00013326359
TREM3,4,False,False,4,0.00012066802,99.99034655854813,5.0,0.0023989463,0.002644758,0.0018935852,0.00012127711,0.0016291194,0.00014965917,0.008806586,0.000133292
TREML1,176,False,False,176,0.0045371177,99.57524857611737,188.0,0.003762301,0.004147811,0.002336928,0.00014967157,0.0016181334,0.00014864994,0.008450532,0.00012790294
TREML2,399,False,False,399,0.01044985,99.03706921517521,433.0,0.025181038,0.027761253,0.004792525,0.00030694346,0.011814725,0.0010853605,0.008109411,0.0001227399
TREML4,22,False,False,22,0.0005550729,99.94690607201467,23.0,0.002422692,0.002670937,0.0027071715,0.0001733843,0.0016515238,0.00015171735,0.03306956,0.00050052395
TRERF1,1201,False,False,1201,0.030408341,97.10155420407375,1260.0,0.033244677,0.036651146,0.59084177,0.037841223,0.30612433,0.028122135,10.091328,0.15273719
TREX1,357,False,False,357,0.008688097,99.13843035041992,360.0,0.0057381387,0.006326106,0.6411059,0.041060455,0.13077933,0.012014052,0.27970454,0.004233465
TRF,3318,False,False,3318,0.14272614,91.99247031566753,5914.0,0.14627829,0.16126691,0.05370321,0.0034394916,0.966947,0.08882866,0.4836087,0.007319654
TRH,3,False,False,3,7.240081e-05,99.99275991891109,3.0,0.0024091809,0.0026560412,0.0019020634,0.00012182011,0.0016440961,0.00015103501,0.008842455,0.00013383487
TRHDE,99,False,False,99,0.002437494,99.76107732406602,101.0,0.005207343,0.005740921,0.017699886,0.001133612,0.007982409,0.00073330454,0.008780373,0.00013289525
TRHR,19,False,False,19,0.00048267207,99.95414615310358,20.0,0.0024248299,0.0026732937,0.0048125274,0.00030822455,0.0023375598,0.0002147401,0.008598936,0.00013014908
TRIAP1,1330,False,False,1330,0.03347331,96.79023071725071,1387.0,0.09062015,0.099905685,0.41708305,0.026712622,0.16839707,0.01546981,1.3439496,0.020341333
TRIB1,884,False,False,884,0.022058114,97.86658943913505,914.0,0.04706016,0.051882252,0.24729519,0.015838342,0.8597234,0.078978546,2.3078585,0.03493057
TRIB2,2684,False,False,2684,0.07075973,93.52254078579013,2932.0,0.21937205,0.24185035,2.3845615,0.15272231,1.9991931,0.183656,2.3283095,0.035240103
TRIB3,75,False,False,75,0.0018341539,99.8189979727773,76.0,0.0034972196,0.0038555677,0.0028193376,0.00018056812,0.0016470022,0.00015130198,0.00871189,0.00013185873
TRIL,4617,False,False,4617,0.13029733,88.85751520417028,5399.0,0.40281224,0.44408703,6.304623,0.40378773,3.740554,0.3436263,4.349212,0.06582746
TRIM10,1349,False,False,1349,0.038517233,96.74437687035427,1596.0,0.024014836,0.026475554,0.0033072524,0.00021181727,0.16550232,0.015203883,0.06972436,0.0010553122
TRIM11,576,False,False,576,0.014166425,98.60990443092963,587.0,0.010426047,0.011494367,0.27852434,0.01783845,0.16887255,0.015513489,1.6321195,0.024702927
TRIM12C,53,False,False,53,0.001279081,99.87209190076263,53.0,0.003018439,0.003327728,0.00236206,0.00015128117,0.004519328,0.0004151684,0.008646915,0.00013087528
TRIM13,196,False,False,196,0.004826721,99.526981368858,200.0,0.0080870325,0.008915682,0.060624238,0.0038827574,0.033300508,0.0030591537,0.32549116,0.0049264682
TRIM14,129,False,False,129,0.0031373685,99.68867651317694,130.0,0.0074536228,0.00821737,0.04259684,0.0027281696,0.013119031,0.0012051808,0.043776672,0.00066258135
TRIM16,435,False,False,435,0.01071532,98.95018824210831,444.0,0.0065516485,0.0072229733,0.27121225,0.017370138,0.12012251,0.011035063,0.076451086,0.0011571246
TRIM17,52,False,False,52,0.0013032146,99.87450526112559,54.0,0.0031460384,0.0034684022,0.00610086,0.0003907375,0.0026729093,0.000245547,0.108928904,0.0016486922
TRIM2,2294,False,False,2294,0.059827205,94.4637513273482,2479.0,0.12876278,0.14195666,2.2322357,0.1429664,0.57167566,0.052517027,1.5643169,0.0236767
TRIM21,87,False,False,87,0.002123757,99.79003764842166,88.0,0.00320692,0.0035355221,0.0036763633,0.00023545745,0.005267444,0.00048389417,0.008907303,0.0001348164
TRIM23,571,False,False,571,0.013949223,98.62197123274447,578.0,0.009160687,0.010099351,0.35974652,0.023040429,0.07250146,0.006660352,0.0977235,0.001479093
TRIM24,2812,False,False,2812,0.072955884,93.21363065933005,3023.0,0.09613373,0.105984226,2.0042264,0.12836327,1.9260488,0.17693661,6.2760935,0.09499174
TRIM25,629,False,False,629,0.015807511,98.48199633169224,655.0,0.009797059,0.01080093,0.13691345,0.008768799,0.7644533,0.07022655,1.674014,0.02533702
TRIM26,1723,False,False,1723,0.043440487,95.84178009460372,1800.0,0.063067384,0.06952968,1.9569309,0.12533416,0.19866641,0.018250505,3.9373744,0.059594087
TRIM27,6047,False,False,6047,0.16558066,85.40640988512405,6861.0,0.14801195,0.16317822,6.1797204,0.3957882,3.401386,0.3124686,17.46749,0.264379
TRIM28,11776,False,False,11776,0.35942176,71.58026836567237,14893.0,0.23443815,0.25846022,8.805536,0.5639619,5.613111,0.51564884,29.250849,0.4427259
TRIM29,251,False,False,251,0.006250603,99.39424654889469,259.0,0.030327326,0.033434864,0.012085633,0.00077404,0.0016027032,0.00014723245,6.362641,0.09630169
TRIM3,1307,False,False,1307,0.03301477,96.84573800559899,1368.0,0.015433148,0.017014528,1.4541191,0.09313094,0.20625307,0.018947452,1.8236232,0.027601428
TRIM30A,65,False,False,65,0.001641085,99.84313157640699,68.0,0.0034121156,0.0037617432,0.004415713,0.00028281004,0.0015923786,0.00014628397,0.008803774,0.00013324941
TRIM30D,7,False,False,7,0.00016893522,99.98310647745922,7.0,0.0024569188,0.0027086707,0.0023581781,0.00015103257,0.0016388404,0.0001505522,0.008741729,0.00013231034
TRIM32,1359,False,False,1359,0.033931848,96.7202432667246,1406.0,0.06124692,0.067522675,0.4970619,0.03183497,0.09784395,0.008988442,1.2099979,0.018313909
TRIM33,2127,False,False,2127,0.054493677,94.86678250796409,2258.0,0.11053478,0.1218609,1.8252294,0.11689917,0.43873644,0.040304556,2.944982,0.044573743
TRIM34A,38,False,False,38,0.00091707695,99.90829230620716,38.0,0.0028586467,0.0031515623,0.0021112978,0.00013522079,0.0037773082,0.00034700267,0.0089026615,0.00013474614
TRIM35,3241,False,False,3241,0.08470895,92.17829906361618,3510.0,0.09105178,0.10038154,3.2657561,0.20915957,1.8160486,0.16683143,6.113885,0.092536636
TRIM36,56,False,False,56,0.001399749,99.86485181967372,58.0,0.003227736,0.003558471,0.036988996,0.002369008,0.008089629,0.0007431544,0.008690385,0.00013153323
TRIM37,1339,False,False,1339,0.03400425,96.76851047398397,1409.0,0.040947422,0.045143165,1.1259624,0.07211371,0.3088814,0.028375413,1.0136399,0.015341937
TRIM39,751,False,False,751,0.018727677,98.18756636740999,776.0,0.016936949,0.01867242,0.18046565,0.011558156,0.43710184,0.040154394,2.276158,0.034450766
TRIM41,1339,False,False,1339,0.033593975,96.76851047398397,1392.0,0.025603328,0.028226811,0.5388581,0.034511868,0.4797085,0.044068456,1.2441996,0.01883157
TRIM42,3,False,False,3,7.240081e-05,99.99275991891109,3.0,0.002209802,0.0024362328,0.002414937,0.00015466775,0.0016102267,0.00014792358,0.008796783,0.00013314362
TRIM43A,8,False,False,8,0.00019306883,99.98069311709624,8.0,0.00227589,0.0025090927,0.0027289155,0.00017477693,0.0016020456,0.00014717205,0.008886921,0.00013450789
TRIM44,3385,False,False,3385,0.08811179,91.83077517134859,3651.0,0.11619684,0.12810312,3.030426,0.19408755,0.8535276,0.078409374,14.847977,0.22473139
TRIM45,516,False,False,516,0.012839077,98.75470605270779,532.0,0.011692501,0.012890591,0.18386003,0.011775553,0.053242333,0.0048911106,6.9933157,0.105847254
TRIM46,155,False,False,155,0.0037889758,99.62592914373974,157.0,0.00460118,0.0050726472,0.07462828,0.004779665,0.03510508,0.0032249307,1.1667304,0.017659035
TRIM47,264,False,False,264,0.0066608745,99.36287286417608,276.0,0.0064706723,0.0071336995,0.022964634,0.0014707996,0.05625263,0.0051676515,0.008787681,0.00013300586
TRIM5,231,False,False,231,0.005671397,99.44251375615407,235.0,0.0074022366,0.008160719,0.027439369,0.0017573899,0.006419238,0.0005897038,0.01085981,0.00016436852
TRIM50,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,0.0022728723,0.0025057658,0.0024002688,0.00015372831,0.001613274,0.00014820353,0.008701123,0.00013169575
TRIM54,99,False,False,99,0.0025098948,99.76107732406602,104.0,0.0041189087,0.004540959,0.089751,0.005748219,0.24940942,0.022912014,0.008790728,0.00013305197
TRIM55,128,False,False,128,0.0032580364,99.69108987353992,135.0,0.005188917,0.005720607,0.022244055,0.0014246494,0.18496463,0.016991789,0.027301917,0.00041322783
TRIM56,1374,False,False,1374,0.03509026,96.68404286128005,1454.0,0.040185947,0.04430366,0.393733,0.025217138,0.13886543,0.012756883,3.0041802,0.045469735
TRIM58,20,False,False,20,0.00048267207,99.95173279274061,20.0,0.0032825766,0.0036189307,0.0019599516,0.00012552763,0.10391948,0.0095465705,0.008746656,0.0001323849
TRIM59,2695,False,False,2695,0.06907038,93.49599382179747,2862.0,0.09509777,0.10484212,1.3004657,0.08329,0.6478277,0.05951274,7.797908,0.11802515
TRIM6,90,False,False,90,0.0022685588,99.78279756733276,94.0,0.0039700847,0.0043768855,0.04682661,0.0029990708,0.008824929,0.00081070274,0.08096589,0.0012254583
TRIM60,5,False,False,5,0.00012066802,99.98793319818515,5.0,0.002309443,0.0025460836,0.0029730317,0.00019041167,0.0023404798,0.00021500835,0.008880073,0.00013440424
TRIM62,392,False,False,392,0.009677575,99.05396273771599,401.0,0.006391647,0.0070465766,0.05513618,0.003531268,0.19230904,0.017666483,3.66001,0.055396043
TRIM63,176,False,False,176,0.0047060526,99.57524857611737,195.0,0.0042072413,0.004638343,0.061084546,0.003912239,0.33514726,0.030788327,1.0526257,0.015932003
TRIM65,92,False,False,92,0.0022685588,99.7779708466068,94.0,0.004341495,0.004786353,0.011166744,0.00071518857,0.0042261467,0.0003882353,0.010081519,0.00015258872
TRIM66,12,False,False,12,0.00031373685,99.97103967564436,13.0,0.0027407955,0.0030216353,0.0026294172,0.00016840443,0.0016110447,0.00014799874,1.162559,0.0175959
TRIM67,18,False,False,18,0.00043440488,99.95655951346654,18.0,0.002380457,0.0026243743,0.0035408495,0.00022677828,0.001609952,0.00014789836,0.008802514,0.00013323035
TRIM68,178,False,False,178,0.0044164495,99.57042185539144,183.0,0.0041824803,0.0046110447,0.035570092,0.0022781326,0.09978574,0.009166824,0.009847242,0.00014904283
TRIM69,7,False,False,7,0.00016893522,99.98310647745922,7.0,0.0023123035,0.0025492373,0.002374122,0.00015205372,0.0016558871,0.00015211818,0.008983059,0.000135963
TRIM7,38,False,False,38,0.00094121054,99.90829230620716,39.0,0.002754319,0.0030365444,0.0031773935,0.00020350027,0.0015376672,0.00014125791,0.011382454,0.000172279
TRIM71,101,False,False,101,0.0025340284,99.75625060334009,105.0,0.0033955171,0.003743444,0.005895819,0.00037760535,0.0023254203,0.00021362488,0.010163353,0.00015382732
TRIM72,33,False,False,33,0.0007964089,99.92035910802201,33.0,0.0027517567,0.0030337197,0.0023091733,0.00014789398,0.043697096,0.0040142373,0.00862785,0.00013058673
TRIM8,1905,False,False,1905,0.048629213,95.40254850854329,2015.0,0.090017505,0.09924128,1.610341,0.10313637,2.6522014,0.24364468,17.758652,0.26878586
TRIM80,3,False,False,3,7.240081e-05,99.99275991891109,3.0,0.002223917,0.002451794,0.0022770895,0.00014583913,0.0015919112,0.00014624103,0.008748913,0.0001324191
TRIM9,133,False,False,133,0.0032580364,99.67902307172507,135.0,0.00444029,0.0048952713,0.011246626,0.0007203047,0.15003495,0.013782972,0.0069981357,0.000105920204
TRIO,3868,False,False,3868,0.10300222,90.66512211603437,4268.0,0.21084015,0.23244421,3.7069602,0.23741706,1.7619337,0.16186015,7.2908745,0.11035095
TRIOBP,2069,False,False,2069,0.051863115,95.00675740901632,2149.0,0.095531724,0.10532053,1.0788338,0.069095306,0.26339823,0.024197098,4.6070757,0.06973034
TRIP10,977,False,False,977,0.02437494,97.6421469253789,1010.0,0.031736303,0.034988213,0.31286022,0.020037537,0.12548436,0.0115276305,2.9571388,0.044757742
TRIP11,2350,False,False,2350,0.061516557,94.32860314702192,2549.0,0.09031262,0.09956664,1.0725582,0.06869337,0.607676,0.0558242,2.5192826,0.038130574
TRIP12,4783,False,False,4783,0.12665315,88.45689738391737,5248.0,0.11149728,0.12292202,3.6872768,0.2361564,1.007868,0.09258787,15.265532,0.23105128
TRIP13,1461,False,False,1461,0.037141617,96.47408050970171,1539.0,0.05877894,0.06480182,0.9656748,0.061847888,0.1292907,0.011877299,7.1994843,0.108967714
TRIP4,1350,False,False,1350,0.033738777,96.74196350999131,1398.0,0.09365251,0.10324875,1.6089152,0.10304506,0.30016392,0.02757458,0.77833885,0.0117805395
TRIP6,3121,False,False,3121,0.081064776,92.46790230717251,3359.0,0.1460132,0.16097467,1.4869034,0.095230654,0.37488332,0.034438685,12.098348,0.18311442
TRIQK,165,False,False,165,0.0040544453,99.60179554011005,168.0,0.0041186144,0.0045406343,0.25325647,0.016220137,0.0031315598,0.00028768097,0.007723699,0.00011690196
TRIT1,908,False,False,908,0.022951057,97.80866879042378,951.0,0.013077995,0.014418052,0.43678734,0.027974611,0.4037485,0.037090383,4.09781,0.06202236
